ID_ENTIDAD;GUID_ENTIDAD;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL
224;B1128106-0B5F-44D6-B318-28A39225EFB9;20569001286;CORPORACION ESPECIALIZADA EN EDUCACION, TECNOLOGIA, EMPRESARIADO Y ETICA D S.A.C.;Asociación Peruana de Ciencias Jurídicas y Conciliación
228;F065CD41-7CB7-4AB7-8FCB-E4911B8BC77D;20602058477;ASOCIACIÓN POR LA EDUCACIÓN GRENDAL COLLEGE AND UNIVERSITY;ASOCIACIÓN POR LA EDUCACIÓN GRENDAL COLLEGE AND UNIVERSITY
229;0C4F6710-6699-41D2-A49E-5FEF71792099;20388739895;ASOCIACIÓN CIVIL DEL INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY;ASOCIACIÓN CIVIL DEL INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY
230;88F846EC-A9E5-48CD-BE77-EF13A82F4865;20158694745;ESCUELA DE EDUCACION  SUPERIOR PEDAGOGICA PUBLICA MONTERRICO;ESCUELA DE EDUCACION  SUPERIOR PEDAGOGICA PUBLICA MONTERRICO
231;3BD8151C-7583-4429-87D2-C608E923B33B;20484485855;ESCUELA DE EDUCACIÓN SUPERIOR TECNOLÓGICA PRIVADA TOULOUSE LAUTREC;ESCUELA DE EDUCACIÓN SUPERIOR TECNOLÓGICA PRIVADA TOULOUSE LAUTREC
232;FABFFE91-0172-4037-AEB6-B6849DA04CBE;21099888998;"ESCUELA NACIONAL SUPERIOR DE ARTE DRAMATICO ""GUILLERMO UGARTE CHAMORRO""";ESCUELA NACIONAL SUPERIOR DE ARTE DRAMATICO GUILLERMO UGARTE CHAMORRO
233;482380A0-3114-4B6F-B33C-3C274C7462E5;20777775857;ESCUELA NACIONAL DE ARTE CARLOS BACA FLOR DE AREQUIPA;ESCUELA NACIONAL DE ARTE CARLOS BACA FLOR DE AREQUIPA
234;8E5AF17C-84D7-4BBD-A3CF-6992C022A3A9;12123132121;"ESCUELA SUPERIOR DE FORMACIÓN ARTÍSTICA PUBLICA "" SAN PEDRO DE CAJAS""";ESCUELA SUPERIOR DE FORMACIÓN ARTÍSTICA PUBLICA SAN PEDRO DE CAJAS
236;81FF5ACA-EC69-4471-B957-A1C47FE541BF;20552324316;ESCUELA DE POSTGRADO GERENS S.A.;ESCUELA DE POSTGRADO GERENS S.A.
237;9FD1CD40-260F-4300-8781-E2AA92F1F5D8;10200228354;ZENÓN WANTUIL RIVERA CHUQUE;ZENÓN WANTUIL RIVERA CHUQUE
238;952046F9-6C83-49C6-8831-255D2EB041C6;20548128847;CÁMARA MINERA DEL PERÚ;CAMARA MINERA DEL PERU - CAMIPER
239;D6A2B2C1-4AD0-4A79-AD2A-A10E36F62B26;20578998777;ESCUELA SUPERIOR DE FORMACIÓN ARTÍSTICA PÚBLICA MARIO URTEAGA ALVARADO DE CAJAMARCA;ESCUELA SUPERIOR DE FORMACIÓN ARTÍSTICA PÚBLICA MARIO URTEAGA ALVARADO DE CAJAMARCA
240;74EA9810-B484-473B-B647-3E1E933C263D;20606924527;UNIVERSIDAD PRIVADA DE AYACUCHO S.A.C.;UNIVERSIDAD PRIVADA DE AYACUCHO S.A.C.
242;13543276-448F-44CA-8F3D-888C68779A01;22222222888;ESCUELA NACIONAL DE CONTROL -CGR;ESCUELA NACIONAL DE CONTROL
243;E8B9ECF7-C73A-4991-9A1F-C4D27637679D;20537696916;INSTITUTO PALESTRA-ESCUELA IBEROAMERICANA DE DERECHO;INSTITUTO PALESTRA-ESCUELA IBEROAMERICANA DE DERECHO
244;AF3CC39B-9602-4D88-884C-7C34ABE2F842;20232323611;"ESCUELA DE EDUCACIÓN SUPERIOR TECNOLÓGICA PRIVADA ""SAN IGNACIO DE LOYOLA -ESCUELA ISIL""";"ESCUELA DE EDUCACIÓN SUPERIOR TECNOLÓGICA PRIVADA ""SAN IGNACIO DE LOYOLA -ESCUELA ISIL"""
245;1F6D831D-00BA-4B43-815F-175053197F8A;20210561541;EESTP ZEGEL IPAE;EESTP ZEGEL IPAE
246;2DCE64D5-52A1-47D6-B399-4AB98899EB50;20055909055;ESCUELA DE EDUCACIÓN SUPERIOR  CENTRO DE LA IMAGEN;ESCUELA DE EDUCACIÓN SUPERIOR  CENTRO DE LA IMAGEN
247;080B6E89-BCA6-494E-A241-DF0E32E00921;20206431882;"ESCUELA DE EDUCACION SUPERIOR PEDAGOGICA PUBLICA ""LA INMACULADA """;"ESCUELA DE EDUCACION SUPERIOR PEDAGOGICA PUBLICA ""LA INMACULADA """
248;3B850003-6E62-43D2-9CC5-D8B927EA3557;20574637750;ESCUELA DE EDUCACION SUPERIOR TECNOLOGICA PRIVADA LA PONTIFICIA;"ESCUELA DE EDUCACIÓN SUPERIOR TECNOLÓGICA PRIVADA ""LA PONTIFICIA"""
249;7CBE59AC-AECF-47B1-9EEB-E1DE53B406FD;20604161119;ESCUELA PERUANA DE EDUCACION S.A.C.;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PRIVADA ""ITS INNOVA TEACHING SCHOOL"""
250;39C9AFF6-8A39-4521-8AD9-0FB214991D1A;20198160289;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA CHIMBOTE;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA CHIMBOTE
251;E16454CA-C892-4CD0-9749-2007A16321DA;30293208320;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA “AREQUIPA”;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA “AREQUIPA”
252;275F4F91-9B4D-459F-9FAE-C3D82118B814;20365479999;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGOGICA PUKLLASUNCHIS;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGOGICA PUKLLASUNCHIS
253;8B4A3327-1889-4F6C-A490-DD030C1E1190;20227925630;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""PIURA""";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""PIURA"""
254;1407E4CD-2E47-4D34-BBE7-AA201AA81DC3;20279616902;ESCUELA DE EDUCACION SUPERIOR PEDAGOGICA PUBLICA JOSE JIMENEZ BORJA;ESCUELA DE EDUCACION SUPERIOR PEDAGOGICA PUBLICA JOSE JIMENEZ BORJA
255;7905BA61-13D8-454C-A011-FF1CEB2ED3D3;20203051698;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""SANTA ROSA""";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""SANTA ROSA"""
256;6D8E4E02-8E50-4DD3-ACB4-E9CF8A7BAA39;26585200000;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA “TARAPOTO”;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""TARAPOTO"""
257;6C1DABD5-FE1E-4425-BD8F-5E9486EE55C3;20331076091;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""EMILIA BARCIA BONIFFATTI""";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""EMILIA BARCIA BONIFFATTI"""
258;6386BFCE-BF14-4C13-AE93-7B5B9F9C5B8B;20407270194;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""JOSÉ SALVADOR CAVERO OVALLE""";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""JOSÉ SALVADOR CAVERO OVALLE"""
259;CF19F3A1-5D4C-4DA0-8835-2104280A501D;20446687698;ESCUELA DE EDUCACION SUPERIOR PEDAGOGICA PUBLICA LAMAS;ESCUELA DE EDUCACION SUPERIOR PEDAGOGICA PUBLICA LAMAS
260;59BC9649-7219-4043-BF92-CCE58E13DF93;20311432177;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""VÍCTOR ANDRÉS BELAUNDE""";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""VÍCTOR ANDRÉS BELAUNDE"""
261;8BDA4B2D-2AE9-43F6-B7B4-99E44412506A;20526632312;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA GAMANIEL BLANCO MURILLO;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA GAMANIEL BLANCO MURILLO
262;2F59295D-A7F1-4C6D-94B6-7FA402BFB0F3;20311363264;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA NUESTRA SEÑORA DE CHOTA;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA NUESTRA SEÑORA DE CHOTA
263;D8B36E73-EE1D-4174-8EEC-2659BF51574C;20410984734;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ARÍSTIDES MERINO MERINO;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ARÍSTIDES MERINO MERINO
264;95584489-24C7-4B84-8990-6B93ED118430;20177892280;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""LA SALLE"" DE ABANCAY";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""LA SALLE"" DE ABANCAY"
265;C6B2FA69-C98B-4D05-B72D-07F46C17E29C;20527311510;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""TÚPAC AMARU""";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""TÚPAC AMARU"""
266;9E216667-F200-42F2-BBDB-BEF4835C9D3F;20362032009;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA GENERALÍSIMO JOSÉ DE SAN MARTÍN;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA GENERALÍSIMO JOSÉ DE SAN MARTÍN
267;D41C7EDF-AF77-45F8-9B3A-8DC6799B12C5;20194624396;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA IGNACIO AMADEO RAMOS OLIVERA;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA IGNACIO AMADEO RAMOS OLIVERA
268;CB12BC70-B060-4E92-A86B-44DE239DFFB1;20454024525;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PRIVADA MARÍA MONTESSORI;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PRIVADA MARÍA MONTESSORI
269;CF13A6E2-E496-40EB-95CA-0FEC030185B1;20206709759;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA DAVID SÁNCHEZ INFANTE;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA DAVID SÁNCHEZ INFANTE
270;9D7663FA-58F6-4C22-93B0-6C22AD2F0C2D;20511468168;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PRIVADA ""CALIDAD EN REDES DE APRENDIZAJE"" - CREA";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PRIVADA ""CALIDAD EN REDES DE APRENDIZAJE"" - CREA"
271;C0675CF9-7FD9-473F-978F-65F90C59A0A6;20321381449;"INSTITUTO DE EDUCACIÓN SUPERIOR PEDAGÓGICO PÚBLICO ""MARCOS DURÁN MARTEL""";"INSTITUTO DE EDUCACIÓN SUPERIOR PEDAGÓGICO PÚBLICO ""MARCOS DURÁN MARTEL"""
272;32E705BA-0993-4297-B48F-C5270B4C4A73;20366299590;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PUBLICO LORETO;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PUBLICA LORETO
273;125CD30C-2F37-44FC-8404-A092B01312B7;20199185056;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""SAN FRANCISCO DE ASÍS""";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""SAN FRANCISCO DE ASÍS"""
274;E31BD1AE-C243-4C76-B556-ED58548DC8A9;20174734411;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""INDOAMÉRICA""";"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""INDOAMÉRICA"""
275;F3DE5914-F3CC-4EDC-9676-520520A06A4C;20214552702;ESCUELA DE EDUCACION SUPERIOR PEDAGOGICA PUBLICA JULIACA;ESCUELA DE EDUCACION SUPERIOR PEDAGOGICA PUBLICA JULIACA
276;71430063-9FFB-4387-9B93-D0933D978353;20313416731;ESCUELA SUPERIOR PEDAGÓGICA PUBLICA MONSEÑOR FRANCISCO GONZALES BURGA;ESCUELA SUPERIOR PEDAGÓGICA PUBLICA MONSEÑOR FRANCISCO GONZALES BURGA
277;496B6DA3-5380-4677-AD51-D38DD4D83C8D;20611048921;UNIVERSIDAD NACIONAL TECNOLÓGICA DE FRONTERA SAN IGNACIO DE LOYOLA;UNIVERSIDAD NACIONAL TECNOLÓGICA DE FRONTERA SAN IGNACIO DE LOYOLA
278;BA336BFE-05DB-4480-B1ED-C26F12BD70B6;20116689848;ESCUELA DE EDUCACIÓN SUPERIOR TECNOLÓGICA PRIVADA KHIPU;ESCUELA DE EDUCACIÓN SUPERIOR TECNOLÓGICA PRIVADA KHIPU
279;AF122AF3-D506-4107-A198-7DB0F8D94D44;20203997087;"INSTITUTO DE EDUCACION SUPERIOR PEDAGOGICO PUBLICO ""MONSEÑOR ELIAS OLAZAR""";"Escuela de Educación Superior Pedagógica Pública ""Monseñor Elías Olázar"""
280;CF58686C-7EC6-4A10-A697-B4B0424D6950;20285787689;"ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA ""MERCEDES CABELLO DE CARBONERA""";"Escuela de Educación Superior Pedagógica Pública ""Mercedes Cabello de Carbonera"""
281;11052A21-1F41-42D3-8342-1981B591225F;23265588888;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA TEODORO PEÑALOZA;ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA TEODORO PEÑALOZA
282;F43084A5-6B52-49EA-8D70-870798F30647;20601663288;INSTITUTO EUROPEO ZAHNARTZ SRL;INSTITUTO EUROPEO ZAHNARTZ SRL
283;A39F6E2E-B00B-4632-B578-4DCA9D4D1DE5;20290898685;ACADEMIA DE LA MAGISTRATURA;ACADEMIA DE LA MAGISTRATURA
284;F564811F-328E-4A5B-BB60-F2791ACFA762;23423423423;GETOVERHERE;GETOVERHERE
285;AF2CB9FC-FDF4-40B6-89BE-768095F2D2EE;85575610594;EMPRESA ESTATAL 10594 SRL;EMPRESA ESTATAL 10594
286;BBB6E3A7-62B5-4959-BC39-010ECCB3EC56;87334944860;EMPRESA ESTATAL 44860 S.S.;EMPRESA ESTATAL 44860
287;486F83CD-7129-4CE6-BBC0-7C48D5366C8E;1504918881;EMPRESA ESTATAL 18881 S.R.L.;EMPRESA ESTATAL 18881
288;4BCD4D6E-67AA-4E1F-84E5-1078748FE68A;60240827257;EMPRESA ESTATAL 27257 S.A.C.;EMPRESA ESTATAL 27257
289;7D710E98-9D2D-4709-8B65-802A7AB1D5DE;7429111734;EMPRESA ESTATAL 11734 SAA;EMPRESA ESTATAL 11734
290;91D6DDDC-128E-4EFD-91E8-A12414B77135;80759610970;EMPRESA ESTATAL 10970 SRL;EMPRESA ESTATAL 10970
291;F8572122-6A1A-47A6-96F4-FE9909F1344B;17956386664;EMPRESA ESTATAL 86664 EIRL;EMPRESA ESTATAL 86664
292;205F54BA-FF52-4EDF-8CB1-DFBFC4E28BBA;45060150855;EMPRESA ESTATAL 50855 E.I.R.L.;EMPRESA ESTATAL 50855
293;1B599B6A-E943-47F4-B740-D1A48998E569;50977163792;EMPRESA ESTATAL 63792 GROUP S.A.C.;EMPRESA ESTATAL 63792 GROUP
294;E90D9FCC-65B7-4413-85B3-90EEA0B196D4;13602344378;INDUSTRIA PUBLICA 44378 GROUP S.A.C.;INDUSTRIA PUBLICA 44378 GROUP
295;19DA54CE-2C0C-426B-A902-8B9DCDF8FA72;14602346253;CORPORACION PARTICULAR 46253 ASOC.;CORPORACION PARTICULAR 46253
296;5E5BED00-9825-435D-955F-041829A39CF0;13603729496;INDUSTRIA PUBLICA 29496 CORP. S.A.C.;INDUSTRIA PUBLICA 29496 CORP.
297;5A69E3FF-3C92-46AD-BBBF-422B4057C4DC;15603730286;COMERCIO NO GUBERNAMENTAL 30286 S.A.;COMERCIO NO GUBERNAMENTAL 30286
298;169B9D70-BC08-43D5-95AE-67FE97F07EAD;11603733995;CONSORCIO NACIONAL 33995 S.A.A.;CONSORCIO NACIONAL 33995
299;C016228B-0DAE-40D6-937C-17DE0BC17BC0;14603739132;CORPORACION PARTICULAR 39132 S.A.C.;CORPORACION PARTICULAR 39132
300;5E831EDD-2900-4BFE-BC70-DC81BF0DD201;12603739383;UNIVERSIDAD PRIVADA 39383 COOPERATIVA;UNIVERSIDAD PRIVADA 39383
301;22382A5E-69A3-4E20-BCF7-972ADA59E5D7;14604931937;CORPORACION PARTICULAR 31937 S.A.C;CORPORACION PARTICULAR 31937
302;B66CA60E-1818-4DA1-ACD2-CABA29DFF460;15604933638;COMERCIO NO GUBERNAMENTAL 33638 S.A;COMERCIO NO GUBERNAMENTAL 33638
303;E917A60B-4991-4A3A-8369-4816A5936917;97462410129;EMPRESA ESTATAL 10129 COOP.;EMPRESA ESTATAL 10129
304;09F18EF2-9F8D-4788-A4A6-BA8B969819B4;11604938006;CONSORCIO NACIONAL 38006 COOPERATIVA;CONSORCIO NACIONAL 38006
305;441D7CC8-EA6E-4A91-8952-A736CD3DDEDF;17604955892;INVERSIONES REGIONAL 55892 S.S;INVERSIONES REGIONAL 55892
306;E087A6AC-AEA8-4E31-815C-D0258D1D5350;11605510823;CONSORCIO NACIONAL 10823 S.A.A.;CONSORCIO NACIONAL 10823
307;C43E4B50-FC74-4F38-829C-9DEDC310EE1B;66092683598;EMPRESA ESTATAL 83598 CONSORCIO S.A.C.;EMPRESA ESTATAL 83598 CONSORCIO
308;473026E0-1ECA-4D7F-8C0F-E2AD0753BFAD;15605516660;COMERCIO NO GUBERNAMENTAL 16660 SRL;COMERCIO NO GUBERNAMENTAL 16660
309;0CC8B8C6-A0E9-432A-85C7-EEF31D38619F;13605523412;INDUSTRIA PUBLICA 23412 ASOCIACION CIVIL;INDUSTRIA PUBLICA 23412
310;ADE839E9-5645-455D-B689-FE1A36D6B937;17605543808;SERVICIOS INTEGRALES INTERNACIONAL 43808 CONSORCIO S.A.C.;SERVICIOS INTEGRALES INTERNACIONAL 43808 CONSORCIO
311;FDDCA938-B33F-4B9D-9A49-A44F43BAFCF4;12365478944;FSG;GG
312;0E018B4C-E1E6-4AEF-BBD2-E26963ADEA32;11606971134;CONSORCIO NACIONAL 71134 HOLDING S.A.;CONSORCIO NACIONAL 71134 HOLDING
313;7B46FD3B-96DD-4398-95AE-CBA06FBAFCAB;13606971045;INDUSTRIA PUBLICA 71045 GROUP S.A.C.;INDUSTRIA PUBLICA 71045 GROUP
314;9C32CFF6-942A-4CF6-A410-2374ECF27C4C;14606970123;CORPORACION PARTICULAR 70123 INVERSIONES S.A.C.;CORPORACION PARTICULAR 70123 INVERSIONES
315;ED43ADEC-FA09-4304-BFFF-63607C927919;12606971100;UNIVERSIDAD PRIVADA 71100 GROUP S.A.C.;UNIVERSIDAD PRIVADA 71100 GROUP
316;EB5D8F48-8161-468E-A0EA-B19AC40511F2;15606971769;COMERCIO NO GUBERNAMENTAL 71769 CONSORCIO S.A.C.;COMERCIO NO GUBERNAMENTAL 71769 CONSORCIO
317;60D5690D-0DD0-4003-AB63-5A54BBBE63B0;16606932471;COMERCIO NO GUBERNAMENTAL 32471 S.C.R.L.;COMERCIO 32471
318;F69504E7-E27F-48F2-AF1B-DC4AD5EE3586;18606932472;ALMACENES MUNICIPAL 32472 COOP.;ALMACENES 32472
319;13631DDC-303D-48E2-A729-DD35AD8E5C52;11606932473;INVERSIONES REGIONAL 32473 ASOC.;INVERSIONES 32473
320;4C2F8071-BE9B-46F7-B32D-B6D8DA661B02;15606932474;SERVICIOS INTEGRALES INTERNACIONAL 32474 GROUP S.A.C.;SERVICIOS INTEGRALES 32474
321;1B923EAF-F8E9-4F74-8C9C-1FA41260D76F;11607442059;CONSORCIO NACIONAL 42059 ASOCIACION CIVIL;CONSORCIO NACIONAL 42059
322;142703C3-6781-4842-95A7-EA3751B13F04;22709703959;EMPRESA ESTATAL 03959 EIRL;EMPRESA ESTATAL 03959
323;06C30320-C642-44D5-B9C0-10EB02B346E8;14607446492;CORPORACION PARTICULAR 46492 CONSORCIO S.A.C.;CORPORACION PARTICULAR 46492 CONSORCIO
324;D244003F-2E81-47A2-B51B-6152B0529012;15607448340;COMERCIO NO GUBERNAMENTAL 48340 S.C.R.L;COMERCIO NO GUBERNAMENTAL 48340
325;87D4E84D-413A-4960-A7A8-FBB882C4D724;27909292427;EMPRESA ESTATAL 92427 S.S.;EMPRESA ESTATAL 92427
326;65AF5DB3-6C49-47C9-8A57-117D37BC9C92;15607412444;COMERCIO NO GUBERNAMENTAL 12444 S.C.R.L.;COMERCIO 12444
327;03D4EE0C-A5BF-4A2E-89FD-FD79A183EBF3;12607412445;ALMACENES MUNICIPAL 12445 COOP.;ALMACENES 12445
328;E60AD1F0-EC58-43CC-94C4-92EBE6C00B10;14607818833;CORPORACION PARTICULAR 18833 S.A.A.;CORPORACION PARTICULAR 18833
329;2C106FCE-9833-4FE2-8EB1-46907EF12FA1;11607819445;CONSORCIO NACIONAL 19445 S.S.;CONSORCIO NACIONAL 19445
330;9E4AE148-DFD0-4DE2-92AE-A3EE4414C599;13607820030;INDUSTRIA PUBLICA 20030 ASOCIACION CIVIL;INDUSTRIA PUBLICA 20030
331;5BD7F190-41F1-478A-89E4-518D750004BE;12607819437;UNIVERSIDAD PRIVADA 19437 EIRL;UNIVERSIDAD PRIVADA 19437
332;C665F165-BE11-43E4-9035-18C743612BBF;84755134202;EMPRESA ESTATAL 34202 SRL;EMPRESA ESTATAL 34202
333;EED650DB-5512-436C-BD5D-E79C17CF2A0C;11607789517;CORPORACION PARTICULAR 89517 S.A.A.;CORPORACION 89517
334;ED297641-97F4-4190-AE2B-80A2AEF7ED97;10607789518;COMERCIO NO GUBERNAMENTAL 89518 S.C.R.L.;COMERCIO 89518
335;3061114A-917B-4FA3-9FBE-B1565D3AFB5F;17607948462;INVERSIONES REGIONAL 48462 S.A.;INVERSIONES REGIONAL 48462
336;A8C42C94-5095-47AA-8C61-FC81A09C7600;18607950957;SERVICIOS INTEGRALES INTERNACIONAL 50957 ASOC.;SERVICIOS INTEGRALES INTERNACIONAL 50957
337;63611E52-E32D-4CDD-81E7-9E4620103A14;19607953365;SOLUCIONES EMPRESARIALES OTRO 53365 SERVICIOS GENERALES S.A.C.;SOLUCIONES EMPRESARIALES OTRO 53365 SERVICIOS GENERALES
338;AD4143E5-C6A5-4055-9A05-4A47C6F1C881;10607789519;ALMACENES MUNICIPAL 89519 COOP.;ALMACENES 89519
339;FA07FBDA-E9CA-45CF-BE66-120B8289A88D;14607789520;INVERSIONES REGIONAL 89520 ASOC.;INVERSIONES 89520
340;CE7DD291-8A94-4D90-8687-C91CFBCA3764;18607789521;SERVICIOS INTEGRALES INTERNACIONAL 89521 GROUP S.A.C.;SERVICIOS INTEGRALES 89521
341;980E2201-9119-4B90-9EE7-D0F6058254BE;15608227106;COMERCIO NO GUBERNAMENTAL 27106 COOP.;COMERCIO NO GUBERNAMENTAL 27106
342;A131A14C-9809-465C-91AB-0B0D223DC090;77388036805;EMPRESA ESTATAL 36805 S.S.;EMPRESA ESTATAL 36805
343;E91BCEA0-72AB-4404-B4E1-3FD694454008;12608230225;UNIVERSIDAD PRIVADA 30225 HOLDING S.A.;UNIVERSIDAD PRIVADA 30225 HOLDING
344;A2F8A81C-ED9E-4277-91DD-947678153AC6;14608231448;CORPORACION PARTICULAR 31448 INVERSIONES S.A.C.;CORPORACION PARTICULAR 31448 INVERSIONES
345;F2A7D986-4D19-4CAC-875A-E7F02036100F;11608235084;CONSORCIO NACIONAL 35084 S.C.R.L.;CONSORCIO NACIONAL 35084
346;E6A5E6C7-C435-4075-A22C-E37EBC9C9954;17608302101;INVERSIONES REGIONAL 02101 S.S.;INVERSIONES REGIONAL 02101
347;8548C8BE-00B3-4633-8E15-59644E80B387;18608305397;SERVICIOS INTEGRALES INTERNACIONAL 05397 S.R.L.;SERVICIOS INTEGRALES INTERNACIONAL 05397
348;3A6B27BD-73F6-4F81-AE2E-5D706D163C9C;19608307964;SOLUCIONES EMPRESARIALES OTRO 07964 EIRL;SOLUCIONES EMPRESARIALES OTRO 07964
349;25D42DAA-E54F-4D62-B5FA-6582B8B91F22;11608199114;EMPRESA ESTATAL 99114 S.A.C.;EMPRESA 99114
350;BE118447-2336-4D49-9AE4-46F32E4A92CE;17608199116;CONSORCIO NACIONAL 99116 S.A.;CONSORCIO 99116
351;DD71B030-622B-4FE0-8A4C-C76075619F43;13609181780;INDUSTRIA PUBLICA 81780 E.I.R.L.;INDUSTRIA PUBLICA 81780
352;289AE1C6-400B-4B66-AE0D-F4E8B4BCA8C2;12609182912;UNIVERSIDAD PRIVADA 82912 FUNDACION;UNIVERSIDAD PRIVADA 82912
353;66ECBCA4-6F4B-4F43-9C9B-2CFD7C66516C;11609183208;CONSORCIO NACIONAL 83208 COOPERATIVA;CONSORCIO NACIONAL 83208
354;EC4E8031-C793-485A-B2D8-FDDD94D39060;28069426285;EMPRESA ESTATAL 26285 CONSORCIO S.A.C.;EMPRESA ESTATAL 26285 CONSORCIO
355;656AF2BA-A33A-4D19-9A18-0CE28BB59680;14609189714;CORPORACION PARTICULAR 89714 HOLDING S.A.;CORPORACION PARTICULAR 89714 HOLDING
356;5C06EA1B-BBB2-441E-997E-4C3FA4927A60;37790903776;EMPRESA ESTATAL 03776 S.C.R.L;EMPRESA ESTATAL 03776
357;5A6FAA25-DE01-43D0-AE20-29BB9A36339B;11615096765;CONSORCIO NACIONAL 96765 GROUP S.A.C.;CONSORCIO NACIONAL 96765 GROUP
358;C0A1C4D6-01DD-4E71-B726-5296B171EB42;14615097903;CORPORACION PARTICULAR 97903 HOLDING S.A.;CORPORACION PARTICULAR 97903 HOLDING
359;E91217BE-5C99-4282-BE21-1F6215E6BD7F;13615104061;INDUSTRIA PUBLICA 04061 GROUP S.A.C.;INDUSTRIA PUBLICA 04061 GROUP
360;CB2FAF87-941F-4E02-96C1-72938D682B49;12615106594;UNIVERSIDAD PRIVADA 06594 SERVICIOS GENERALES S.A.C.;UNIVERSIDAD PRIVADA 06594 SERVICIOS GENERALES
361;31D802AA-18A8-49E8-BF3E-A3161613B231;77251382196;EMPRESA ESTATAL 82196 ASOCIACION CIVIL;EMPRESA ESTATAL 82196
362;7CDF19F6-CE97-4F18-847F-C0AD8E1AB863;12615587661;UNIVERSIDAD PRIVADA 87661 COOP.;UNIVERSIDAD PRIVADA 87661
363;77DAE430-85C2-4447-A22A-4E6A4BB0921E;11615591651;CONSORCIO NACIONAL 91651 CORP. S.A.C.;CONSORCIO NACIONAL 91651 CORP.
364;7A9CD246-EFCE-4D24-9C20-47526397182B;13615589732;INDUSTRIA PUBLICA 89732 EIRL;INDUSTRIA PUBLICA 89732
